id	policy_loss	critic_loss	performance	generalization
771	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8174434125591583	0.45694499764069024
772	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(state)|a))) - logprob((pi(state)|a)|pi(state))) * gamma)), v(state, action)])	0.8148293128039186	0.4571314623918748
773	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + (v(next_state, (pi(state)|a)) * gamma)), v(state, action)])	0.8432205749067857	0.4037059141800826
774	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + (v(next_state, (pi(next_state)|a)) * gamma)), v(state, action)])	0.8422794537359982	0.40792586602062286
775	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + (v(next_state, (pi(next_state)|a)) * gamma)), v(state, action)])	0.8418827167413984	0.4220384828981893
776	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + (v(next_state, (pi(next_state)|a)) * gamma)), v(state, action)])	0.8416928623533001	0.42620627068785427
777	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(state)|a)) - logprob((pi(state)|a)|pi(state))) * gamma)), v(state, action)])	0.8406617102117094	0.42691115586592304
778	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8406131729428455	0.43092320081659885
779	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + (v(next_state, (pi(next_state)|a)) * gamma)), v(state, action)])	0.838999843597932	0.43379211444478566
780	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8388947024131255	0.43570373416639824
781	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + (v(next_state, (pi(next_state)|a)) * gamma)), v(state, action)])	0.838536827156805	0.4371524616181189
782	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.838348746129465	0.4373328668707941
783	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8377897196674728	0.4403132351845188
784	mean((logprob((pi(next_state)|a)|pi(next_state)) - v(state, (pi(next_state)|a))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8369031038247507	0.4408660609651596
785	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(state)|a)) - logprob((pi(state)|a)|pi(state))) * gamma)), v(state, action)])	0.8368790658352907	0.4420621447744339
786	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8344089157520214	0.4420810077699996
787	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8340979607430143	0.4424525969591093
788	mean((logprob((pi(next_state)|a)|pi(next_state)) - v(state, (pi(next_state)|a))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8333598140967211	0.4425374051613093
789	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8331140180478198	0.4431762361662678
790	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8322008676812728	0.4443148635409522
791	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8321226267790449	0.44610389836215114
792	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8314285162585346	0.4476918341526123
793	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8311412955393931	0.4491861393852108
794	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(state)|a))) - logprob((pi(state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8306109789668651	0.45091564827703945
795	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.82922381347696	0.4513753783379983
796	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8270765074023096	0.4520173283655441
797	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.827008950070016	0.45207717858796265
798	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(state))) * gamma)), v(state, action)])	0.8266739780595032	0.4526542226990409
799	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8265709240603024	0.45292310422224047
800	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8249911640872158	0.4529968426533359
801	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8239988380866838	0.4549881164833893
802	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8239893920803685	0.45539108000044876
803	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(state)|a))) - logprob((pi(state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8157807713160635	0.45634735672530646
804	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.812944500728293	0.4566473877419131
805	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + (v(next_state, (pi(next_state)|a)) * gamma)), v(state, action)])	0.8422740365056591	0.40209977170683425
806	mean((logprob((pi(state)|a)|pi(state)) - mean_last_axis(min_last_axis(v(state, (pi(state)|a))))))	mean(L2[(reward + (v(next_state, (pi(state)|a)) * gamma)), v(state, action)])	0.8417761850279638	0.4127850758923051
807	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + (v(next_state, (pi(next_state)|a)) * gamma)), v(state, action)])	0.8415494462873172	0.42131502985504354
808	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + (v(next_state, (pi(next_state)|a)) * gamma)), v(state, action)])	0.8413370427970287	0.4255450735628426
809	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.840426412484398	0.42917127530886545
810	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.839149827003071	0.43039122380841693
811	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(state))) * gamma)), v(state, action)])	0.8386040423640301	0.4334522063920126
812	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(state))) * gamma)), v(state, action)])	0.8383374659609513	0.4335323080148963
813	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.837795746693899	0.43576800653753184
814	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8375334405325892	0.436820525459476
815	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.837037867652295	0.4372113820336682
816	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.836746118845404	0.43946530763252944
817	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + (v(next_state, (pi(next_state)|a)) * gamma)), v(state, action)])	0.8364746798106796	0.43968180477747365
818	mean((logprob((pi(next_state)|a)|pi(next_state)) - v(state, (pi(next_state)|a))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8362895776253013	0.44006544842973444
819	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8357197393562403	0.44126127797868875
820	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(state))) * gamma)), v(state, action)])	0.8354131095574785	0.4418735395829933
821	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8324790876349507	0.441928247800821
822	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8324563110076474	0.4424078023504035
823	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(state)|a)) - logprob((pi(state)|a)|pi(state))) * gamma)), v(state, action)])	0.8320577210967238	0.44292724682512885
824	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8319604674414096	0.4435322102848218
825	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8318346807246217	0.445988036586167
826	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(state)|a)) - logprob((pi(state)|a)|pi(state))) * gamma)), v(state, action)])	0.8312036016544356	0.44693822561327873
827	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(state))) * gamma)), v(state, action)])	0.831037145982814	0.4481663589274524
828	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8305814878034258	0.45015578410795054
829	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8299623577250945	0.4508553445691992
830	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8290687505141382	0.4510923250015611
831	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8278310493665207	0.4512423115536388
832	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8265945684218166	0.45194048404115056
833	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8249661463342864	0.4525673783384609
834	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(state)|a))) - logprob((pi(state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8232373013805614	0.45329048415969503
835	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(state)|a))) - logprob((pi(state)|a)|pi(state))) * gamma)), v(state, action)])	0.8224017949056569	0.455250238441976
836	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(state)|a))) - logprob((pi(state)|a)|pi(state))) * gamma)), v(state, action)])	0.8151194832405667	0.45559604010400984
837	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.814376934778506	0.45567593724396654
838	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8140787024537798	0.4560747622698043
839	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + (min_last_axis(v(next_state, (pi(next_state)|a))) * gamma)), v(state, action)])	0.8410162395042635	0.42506319703050743
840	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + (v(next_state, (pi(state)|a)) * gamma)), v(state, action)])	0.8402921637755638	0.42513640780952455
841	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8401344459607925	0.4291633617822154
842	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + (v(next_state, (pi(next_state)|a)) * gamma)), v(state, action)])	0.8383237582061267	0.4310222429737565
843	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.83808838776117	0.43202967571719014
844	mean((logprob((pi(state)|a)|pi(state)) - v(next_state, (pi(state)|a))))	mean(L2[(reward + ((v(next_state, (pi(state)|a)) - logprob((pi(state)|a)|pi(state))) * gamma)), v(state, action)])	0.8374778437341911	0.43272457358246036
845	mean((min_last_axis(logprob((pi(next_state)|a)|pi(next_state))) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8373627616788498	0.4339547022288118
846	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.836615941430003	0.43486985907209047
847	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + (v(next_state, (pi(next_state)|a)) * gamma)), v(state, action)])	0.8363667637777309	0.43555349404131644
848	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + (v(next_state, (pi(next_state)|a)) * gamma)), v(state, action)])	0.8356702986457384	0.4399995030480833
849	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8356033876606015	0.44032117988814967
850	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8348109404327289	0.4415576809764534
851	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8332761111536026	0.4415598401773091
852	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.832023982259751	0.4416474324980419
853	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8318585033931881	0.4426897264438223
854	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(state)|a))) - logprob((pi(state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8317164474324508	0.4441219872937492
855	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8314477030775946	0.4456540422706668
856	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8312986415695622	0.44584743591043524
857	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8308490121140087	0.4468347443635686
858	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(next_state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8308363186735149	0.44788961761989154
859	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8302789865045755	0.4497547963336023
860	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(state))) * gamma)), v(state, action)])	0.8299629669168449	0.45014597654978133
861	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8299264454788816	0.4501825668717197
862	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8297380314367863	0.4506338289724155
863	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8284421846458978	0.450964437489561
864	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(state)|a))) - logprob((pi(state)|a)|pi(state))) * gamma)), v(state, action)])	0.8265564804978893	0.450966982658981
865	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8262632578240251	0.45132480364066596
866	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8249606655254834	0.45165803906290486
867	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(state))) * gamma)), v(state, action)])	0.8249089637967463	0.45195575396582693
868	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(state))) * gamma)), v(state, action)])	0.8233322861260598	0.452225914874599
869	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(state)|a))) - logprob((pi(state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.822762730468499	0.45296875551181054
870	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8223546525348088	0.4534568558449694
871	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(state))) * gamma)), v(state, action)])	0.8214427605023074	0.45435722623921887
872	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(state)|a))) - logprob((pi(state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.820687327798229	0.45517266396567013
873	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8125941176803556	0.4554505189295433
